StudyID;UserID;Age;Gender;PlayingHand;TargetSize;TargetDistance;ColliderSize;HitType;TargetID;RoundID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;Repetition;Delay;TargetCombination;DominantEye;LongNails;MistakeOccured;Clockwise;DominantHand;TouchID;Outset;Goal;CrossTargets
StudyID;UserID;Age;Gender;PlayingHand;TargetSize;TargetDistance;ColliderSize;HitType;TargetID;;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;;;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;;;;Delay;TargetCombination;DominantEye;LongNails;MistakeOccured;;DominantHand;TouchID;Outset;Goal;CrossTargets
11;11;24;M;L;6;-1;18;Outset;3;;13.18896;13.22949;1.620605;98.52122;13.10909;;;101.7924;11.54545;3.27121;-1.563636;3.27121;-1.563636;0.04052734;;;;1;SN;R;No;No;;L;9;S;N;False
11;11;24;M;L;6;40;18;Center;3;;13.63721;13.69141;0.4482422;98.52122;53.10909;;;100.3039;54.79006;1.539391;1.924244;1.782661;1.680969;0.05419922;;;;1;SN;R;No;No;;L;10;S;N;False
11;11;24;M;L;6;40;18;Goal;3;;14.1084;14.17236;0.4711914;98.52122;93.10909;;;100.9825;92.94091;1.731812;-0.1681747;2.461327;-0.1681747;0.06396484;;;;1;SN;R;No;No;;L;11;S;N;False
11;11;24;M;L;6;-1;18;Outset;4;;15.75928;15.81055;1.650879;98.52122;13.10909;;;102.2011;13.85455;3.463631;0.7454548;3.679909;0.7454548;0.05126953;;;;1;SW;R;No;No;;L;12;S;W;False
11;11;24;M;L;6;40;18;Center;4;;16.25342;16.3125;0.4941406;98.52122;53.10909;;;102.947;50.41515;4.425758;-2.693939;4.425758;-2.693939;0.05908203;;;;1;SW;R;No;No;;L;13;S;W;False
11;11;24;M;L;6;40.00001;18;Goal;4;;16.7334;16.78955;0.4799805;58.52121;53.10909;;;63.45982;53.09852;4.209095;0.9621239;4.93861;-0.01056671;0.05615234;;;;1;SW;R;No;No;;L;14;S;W;False
11;11;24;M;L;6;-1;18;Outset;5;;18.33545;18.41211;1.602051;98.52122;13.10909;;;99.68758;13.28023;0.192421;-0.02424335;1.166359;0.1711349;0.07666016;;;;1;SS;R;No;No;;L;15;S;S;False
11;11;24;M;L;6;40;18;Center;5;;18.88721;18.96094;0.5517578;98.52122;53.10909;;;100.4738;51.73379;1.731812;-1.154545;1.952568;-1.375298;0.07373047;;;;1;SS;R;No;No;;L;16;S;S;False
11;11;24;M;L;6;40;18;Goal;5;;19.31934;19.36719;0.4321289;98.52122;13.10909;;;100.4455;13.27727;1.92424;0.1681814;1.92424;0.1681814;0.04785156;;;;1;SS;R;No;No;;L;17;S;S;False
11;11;24;M;L;6;-1;18;Outset;6;;21.0166;21.08936;1.697266;98.52122;93.10909;;;98.37933;92.94091;-0.3848572;-0.1681747;-0.1418839;-0.1681747;0.07275391;;;;1;NE;R;No;No;;L;18;N;E;False
11;11;24;M;L;6;40;18;Center;6;;21.45166;21.48145;0.4350586;98.52122;53.10909;;;98.90606;53.49393;0.3848419;0.3848457;0.3848419;0.3848457;0.02978516;;;;1;NE;R;No;No;;L;19;N;E;False
11;11;24;M;L;6;39.99999;18;Goal;6;;21.84082;21.87354;0.3891602;138.5212;53.10909;;;140.2773;51.37727;1.756073;-1.731819;1.756073;-1.731819;0.03271484;;;;1;NE;R;No;No;;L;20;N;E;False
11;11;24;M;L;6;-1;18;Outset;7;;23.59961;23.63818;1.758789;58.52121;53.10909;;;60.03636;52.14697;1.515152;-0.9621201;1.515152;-0.9621201;0.03857422;;;;1;WW;R;No;No;;L;21;W;W;False
11;11;24;M;L;6;40.00001;18;Center;7;;24.04443;24.09814;0.4448242;98.52122;53.10909;;;99.29091;55.99546;0.7696915;2.886368;0.7696915;2.886368;0.05371094;;;;1;WW;R;No;No;;L;22;W;W;False
11;11;24;M;L;6;40.00001;18;Goal;7;;24.41357;24.479;0.3691406;58.52121;53.10909;;;64.08996;56.36761;5.363636;3.463638;5.568748;3.258526;0.06542969;;;;1;WW;R;No;No;;L;23;W;W;False
11;11;24;M;L;6;-1;18;Outset;8;;26.06592;26.10547;1.652344;58.52121;53.10909;;;60.70985;53.975;1.900005;1.154549;2.188637;0.8659096;0.03955078;;;;1;WW;R;No;No;;L;24;W;W;False
11;11;24;M;L;6;40.00001;18;Center;8;;26.51514;26.53809;0.4492188;98.52122;53.10909;;;98.90606;49.83788;0.3848419;-3.27121;0.3848419;-3.27121;0.02294922;;;;1;WW;R;No;No;;L;25;W;W;False
11;11;24;M;L;6;40.00001;18;Goal;8;;26.91162;26.96387;0.3964844;58.52121;53.10909;;;61.85838;51.09465;3.05455;-1.731819;3.33717;-2.014439;0.05224609;;;;1;WW;R;No;No;;L;26;W;W;False
11;11;24;M;L;6;-1;18;Outset;9;;28.59033;28.65723;1.678711;138.5212;53.10909;;;139.4696;51.32029;1.371216;-1.154545;0.9483795;-1.788803;0.06689453;;;;1;EN;R;No;No;;L;27;E;N;False
11;11;24;M;L;6;39.99999;18;Center;9;;29.02246;29.07031;0.4321289;98.52122;53.10909;;;101.2151;53.87878;2.693932;0.7696953;2.693932;0.7696953;0.04785156;;;;1;EN;R;No;No;;L;28;E;N;False
11;11;24;M;L;6;40;18;Goal;9;;29.46924;29.51514;0.4467773;98.52122;93.10909;;;100.5414;91.93079;1.539391;-0.9378738;2.020226;-1.178291;0.04589844;;;;1;EN;R;No;No;;L;29;E;N;False
11;11;24;M;L;6;-1;18;Outset;10;;31.20264;31.26074;1.733398;98.52122;93.10909;;;101.8826;90.5416;2.88636;-1.900002;3.361427;-2.56749;0.05810547;;;;1;NW;R;No;No;;L;30;N;W;False
11;11;24;M;L;6;40;18;Center;10;;31.65186;31.69189;0.4492188;98.52122;53.10909;;;99.29091;51.85833;0.192421;-0.9621201;0.7696915;-1.250755;0.04003906;;;;1;NW;R;No;No;;L;31;N;W;False
11;11;24;M;L;6;40.00001;18;Goal;10;;32.06543;32.12744;0.4135742;58.52121;53.10909;;;61.23008;49.95197;2.477276;-2.501514;2.70887;-3.157124;0.06201172;;;;1;NW;R;No;No;;L;32;N;W;False
11;11;24;M;L;6;-1;18;Outset;11;;33.71582;33.75684;1.650391;98.52122;93.10909;;;100.1568;93.99924;0.192421;1.178795;1.635597;0.890152;0.04101563;;;;1;NE;R;No;No;;L;33;N;E;False
11;11;24;M;L;6;40;18;Center;11;;34.19971;34.2373;0.4838867;98.52122;53.10909;;;102.6539;49.06818;3.84848;-4.040909;4.132675;-4.040909;0.03759766;;;;1;NE;R;No;No;;L;34;N;E;False
11;11;24;M;L;6;39.99999;18;Goal;11;;34.6709;34.73535;0.4711914;138.5212;53.10909;;;139.7;49.45303;1.178787;-3.656059;1.178787;-3.656059;0.06445313;;;;1;NE;R;No;No;;L;35;N;E;False
11;11;24;M;L;6;-1;18;Outset;12;;36.22168;36.25439;1.550781;138.5212;53.10909;;;139.7;52.14697;1.178787;-0.9621201;1.178787;-0.9621201;0.03271484;;;;1;EE;R;No;No;;L;36;E;E;False
11;11;24;M;L;6;39.99999;18;Center;12;;36.62939;36.68359;0.4077148;98.52122;53.10909;;;98.80516;53.49393;0;0.3848457;0.2839432;0.3848457;0.05419922;;;;1;EE;R;No;No;;L;37;E;E;False
11;11;24;M;L;6;39.99999;18;Goal;12;;37.06201;37.13818;0.4326172;138.5212;53.10909;;;141.4301;51.18133;3.103027;-1.539394;2.908844;-1.927761;0.07617188;;;;1;EE;R;No;No;;L;38;E;E;False
11;11;24;M;L;6;-1;18;Outset;13;;38.72852;38.80273;1.666504;98.52122;13.10909;;;102.5621;14.23939;4.040909;1.130303;4.040909;1.130303;0.07421875;;;;1;SN;R;No;No;;L;39;S;N;False
11;11;24;M;L;6;40;18;Center;13;;39.12598;39.18311;0.3974609;98.52122;53.10909;;;100.6379;54.26364;2.116661;1.154549;2.116661;1.154549;0.05712891;;;;1;SN;R;No;No;;L;40;S;N;False
11;11;24;M;L;6;40;18;Goal;13;;39.59082;39.625;0.4648438;98.52122;93.10909;;;100.8303;94.28788;2.309082;1.178795;2.309082;1.178795;0.03417969;;;;1;SN;R;No;No;;L;41;S;N;False
11;11;24;M;L;6;-1;18;Outset;14;;41.26953;41.36084;1.678711;98.52122;13.10909;;;96.43326;12.89242;-2.309097;-0.2166672;-2.087959;-0.2166672;0.09130859;;;;1;SN;R;No;No;;L;42;S;N;False
11;11;24;M;L;6;40;18;Center;14;;41.83105;41.87012;0.5615234;98.52122;53.10909;;;102.1773;55.99546;3.656059;2.886368;3.656059;2.886368;0.0390625;;;;1;SN;R;No;No;;L;43;S;N;False
11;11;24;M;L;6;40;18;Goal;14;;42.27881;42.31494;0.4477539;98.52122;93.10909;;;100.253;91.59393;1.731812;-1.515152;1.731812;-1.515152;0.03613281;;;;1;SN;R;No;No;;L;44;S;N;False
11;11;24;M;L;6;-1;18;Outset;15;;44.02051;44.07764;1.741699;98.52122;93.10909;;;99.91334;92.34106;0.9621201;-0.5530243;1.39212;-0.7680283;0.05712891;;;;1;NS;R;No;No;;L;45;N;S;False
11;11;24;M;L;6;40;18;Center;15;;44.4834;44.52393;0.4628906;98.52122;53.10909;;;102.1773;54.07121;3.656059;0.9621239;3.656059;0.9621239;0.04052734;;;;1;NS;R;No;No;;L;46;N;S;False
11;11;24;M;L;6;40;18;Goal;15;;44.98828;45.06104;0.5048828;98.52122;13.10909;;;101.2657;13.08485;2.501511;-0.02424335;2.74453;-0.02424335;0.07275391;;;;1;NS;R;No;No;;L;47;N;S;False
11;11;24;M;L;6;-1;18;Outset;16;;46.71729;46.78174;1.729004;58.52121;53.10909;;;59.36288;53.87878;0.5530281;0.7696953;0.841671;0.7696953;0.06445313;;;;1;WS;R;No;No;;L;48;W;S;False
11;11;24;M;L;6;40.00001;18;Center;16;;47.11816;47.16504;0.4008789;98.52122;53.10909;;;99.57954;51.85833;0.192421;-0.3848495;1.058327;-1.250755;0.046875;;;;1;WS;R;No;No;;L;49;W;S;False
11;11;24;M;L;6;40;18;Goal;16;;47.4917;47.56152;0.3735352;98.52122;13.10909;;;101.4076;12.89242;2.88636;-0.2166672;2.88636;-0.2166672;0.06982422;;;;1;WS;R;No;No;;L;50;W;S;False
11;11;24;M;L;6;-1;18;Outset;17;;49.22705;49.30176;1.735352;98.52122;93.10909;;;100.1566;93.10134;0.9621201;0.2166748;1.635353;-0.007743835;0.07470703;;;;1;NN;R;No;No;;L;51;N;N;False
11;11;24;M;L;6;40;18;Center;17;;49.66602;49.71875;0.4389648;98.52122;53.10909;;;99.38712;52.91666;0.5772705;-0.1924248;0.8658981;-0.1924248;0.05273438;;;;1;NN;R;No;No;;L;52;N;N;False
11;11;24;M;L;6;40;18;Goal;17;;50.1875;50.23975;0.5214844;98.52122;93.10909;;;101.6962;92.55606;2.88636;-0.5530243;3.174995;-0.5530243;0.05224609;;;;1;NN;R;No;No;;L;53;N;N;False
11;11;24;M;L;6;-1;18;Outset;18;;51.88086;51.93262;1.693359;98.52122;93.10909;;;100.5417;93.32576;1.731812;0.2166748;2.020447;0.2166748;0.05175781;;;;1;NS;R;No;No;;L;54;N;S;False
11;11;24;M;L;6;40;18;Center;18;;52.30762;52.34521;0.4267578;98.52122;53.10909;;;101.0227;53.78257;1.92424;1.539398;2.501511;0.6734848;0.03759766;;;;1;NS;R;No;No;;L;55;N;S;False
11;11;24;M;L;6;40;18;Goal;18;;52.76172;52.82666;0.4541016;98.52122;13.10909;;;98.71084;13.18246;-0.5772858;0.3606052;0.189621;0.07336617;0.06494141;;;;1;NS;R;No;No;;L;56;N;S;False
11;11;24;M;L;6;-1;18;Outset;19;;54.38965;54.4624;1.62793;138.5212;53.10909;;;138.3563;52.33616;-0.360611;-0.5772743;-0.1649475;-0.7729301;0.07275391;;;;1;EW;R;No;No;;L;57;E;W;False
11;11;24;M;L;6;39.99999;18;Center;19;;54.81982;54.84863;0.4301758;98.52122;53.10909;;;98.90606;53.68636;0.3848419;0.5772705;0.3848419;0.5772705;0.02880859;;;;1;EW;R;No;No;;L;58;E;W;False
11;11;24;M;L;6;40.00001;18;Goal;19;;55.24805;55.30225;0.4282227;58.52121;53.10909;;;60.13258;55.70681;1.322727;2.886368;1.611366;2.597725;0.05419922;;;;1;EW;R;No;No;;L;59;E;W;False
11;11;24;M;L;6;-1;18;Outset;20;;56.80615;56.8584;1.558105;98.52122;93.10909;;;101.2151;93.32576;2.116661;0.2166748;2.693932;0.2166748;0.05224609;;;;1;NS;R;No;No;;L;60;N;S;False
11;11;24;M;L;6;40;18;Center;20;;57.20703;57.26514;0.4008789;98.52122;53.10909;;;102.5125;53.54565;3.27121;2.501518;3.991249;0.4365654;0.05810547;;;;1;NS;R;No;No;;L;61;N;S;False
11;11;24;M;L;6;40;18;Goal;20;;57.65381;57.72119;0.4467773;98.52122;13.10909;;;97.60889;12.89242;-1.154556;-0.2166672;-0.9123306;-0.2166672;0.06738281;;;;1;NS;R;No;No;;L;62;N;S;False
11;11;24;M;L;6;-1;18;Outset;21;;59.36523;59.41553;1.711426;98.52122;93.10909;;;101.3114;91.97878;2.501511;-1.130302;2.790138;-1.130302;0.05029297;;;;1;NE;R;No;No;;L;63;N;E;False
11;11;24;M;L;6;40;18;Center;21;;59.79297;59.8291;0.4277344;98.52122;53.10909;;;98.32878;55.80303;-0.1924362;2.693943;-0.1924362;2.693943;0.03613281;;;;1;NE;R;No;No;;L;64;N;E;False
11;11;24;M;L;6;39.99999;18;Goal;21;;60.29395;60.34668;0.5009766;138.5212;53.10909;;;141.047;54.16742;2.525757;1.346973;2.525757;1.058334;0.05273438;;;;1;NE;R;No;No;;L;65;N;E;False
11;11;24;M;L;6;-1;18;Outset;22;;62.05273;62.1084;1.758789;58.52121;53.10909;;;58.92909;53.61544;-0.0242424;1.154549;0.4078827;0.5063515;0.05566406;;;;1;WS;R;No;No;;L;66;W;S;False
11;11;24;M;L;6;40.00001;18;Center;22;;62.48291;62.53418;0.4301758;98.52122;53.10909;;;103.9091;57.53485;5.387871;4.425758;5.387871;4.425758;0.05126953;;;;1;WS;R;No;No;;L;67;W;S;False
11;11;24;M;L;6;40;18;Goal;22;;63.0625;63.11035;0.5795898;98.52122;13.10909;;;102.5621;12.7;4.040909;-0.409091;4.040909;-0.409091;0.04785156;;;;1;WS;R;No;No;;L;68;W;S;False
11;11;24;M;L;6;-1;18;Outset;23;;64.78174;64.82227;1.719238;138.5212;53.10909;;;139.6038;51.95454;1.371216;-1.154545;1.082581;-1.154545;0.04052734;;;;1;EW;R;No;No;;L;69;E;W;False
11;11;24;M;L;6;39.99999;18;Center;23;;65.22266;65.28369;0.440918;98.52122;53.10909;;;101.4993;52.82495;2.693932;0;2.978073;-0.2841339;0.06103516;;;;1;EW;R;No;No;;L;70;E;W;False
11;11;24;M;L;6;40.00001;18;Goal;23;;65.66211;65.73486;0.4394531;58.52121;53.10909;;;60.19928;50.00079;1.707573;-2.693939;1.67807;-3.108295;0.07275391;;;;1;EW;R;No;No;;L;71;E;W;False
11;11;24;M;L;6;-1;18;Outset;24;;67.28662;67.3584;1.624512;138.5212;53.10909;;;135.7254;54.42288;-3.246979;1.539398;-2.795761;1.313793;0.07177734;;;;1;EE;R;No;No;;L;72;E;E;False
11;11;24;M;L;6;39.99999;18;Center;24;;67.64893;67.70508;0.3623047;98.52122;53.10909;;;102.5621;55.94605;4.040909;3.078789;4.040909;2.836964;0.05615234;;;;1;EE;R;No;No;;L;73;E;E;False
11;11;24;M;L;6;39.99999;18;Goal;24;;68.06396;68.12207;0.4150391;138.5212;53.10909;;;138.2568;53.59015;-0.5530396;0.7696953;-0.264389;0.4810638;0.05810547;;;;1;EE;R;No;No;;L;74;E;E;False
11;11;24;M;L;6;-1;18;Outset;25;;69.82422;69.88574;1.760254;98.52122;13.10909;;;101.2232;13.27727;2.501511;0.1681814;2.701965;0.1681814;0.06152344;;;;1;SW;R;No;No;;L;75;S;W;False
11;11;24;M;L;6;40;18;Center;25;;70.20752;70.25635;0.3833008;98.52122;53.10909;;;101.6;56.57273;3.078781;3.463638;3.078781;3.463638;0.04882813;;;;1;SW;R;No;No;;L;76;S;W;False
11;11;24;M;L;6;40.00001;18;Goal;25;;70.63086;70.67139;0.4233398;58.52121;53.10909;;;56.66894;56.3803;-2.140907;3.271214;-1.852272;3.271214;0.04052734;;;;1;SW;R;No;No;;L;77;S;W;False
11;11;24;M;L;6;-1;18;Outset;26;;72.22949;72.29932;1.598633;98.52122;13.10909;;;101.9848;12.89242;3.463631;-0.2166672;3.463631;-0.2166672;0.06982422;;;;1;SS;R;No;No;;L;78;S;S;False
11;11;24;M;L;6;40;18;Center;26;;72.61816;72.67139;0.3886719;98.52122;53.10909;;;98.90606;57.15;0.3848419;4.040909;0.3848419;4.040909;0.05322266;;;;1;SS;R;No;No;;L;79;S;S;False
11;11;24;M;L;6;40;18;Goal;26;;73.03076;73.07959;0.4125977;98.52122;13.10909;;;101.4076;13.08485;2.88636;-0.02424335;2.88636;-0.02424335;0.04882813;;;;1;SS;R;No;No;;L;80;S;S;False
11;11;24;M;L;6;-1;18;Outset;27;;74.74121;74.81055;1.710449;98.52122;93.10909;;;100.4444;91.69065;0.9621201;-0.9378738;1.923225;-1.418434;0.06933594;;;;1;NN;R;No;No;;L;81;N;N;False
11;11;24;M;L;6;40;18;Center;27;;75.11816;75.16357;0.3769531;98.52122;53.10909;;;101.5038;52.62803;2.693932;-0.1924248;2.982567;-0.4810562;0.04541016;;;;1;NN;R;No;No;;L;82;N;N;False
11;11;24;M;L;6;40;18;Goal;27;;75.48193;75.55859;0.3637695;98.52122;93.10909;;;99.19469;94.19167;-0.3848572;4.257576;0.6734772;1.082581;0.07666016;;;;1;NN;R;No;No;;L;83;N;N;False
11;11;24;M;L;6;-1;18;Outset;28;;77.12451;77.1875;1.642578;138.5212;53.10909;;;138.7379;53.87878;0.2166595;0.7696953;0.2166595;0.7696953;0.06298828;;;;1;EE;R;No;No;;L;84;E;E;False
11;11;24;M;L;6;39.99999;18;Center;28;;77.51172;77.5332;0.387207;98.52122;53.10909;;;100.8303;55.03333;2.309082;1.924244;2.309082;1.924244;0.02148438;;;;1;EE;R;No;No;;L;85;E;E;False
11;11;24;M;L;6;39.99999;18;Goal;28;;77.87207;77.92334;0.3603516;138.5212;53.10909;;;137.7758;54.64849;-0.7454529;1.539398;-0.7454529;1.539398;0.05126953;;;;1;EE;R;No;No;;L;86;E;E;False
11;11;24;M;L;6;-1;18;Outset;29;;79.44531;79.5127;1.573242;138.5212;53.10909;;;138.6417;55.80303;-0.1681824;2.693943;0.1204529;2.693943;0.06738281;;;;1;ES;R;No;No;;L;87;E;S;False
11;11;24;M;L;6;39.99999;18;Center;29;;79.8335;79.88623;0.3881836;98.52122;53.10909;;;102.3697;51.85833;3.27121;-0.3848495;3.84848;-1.250755;0.05273438;;;;1;ES;R;No;No;;L;88;E;S;False
11;11;24;M;L;6;40;18;Goal;29;;80.19629;80.25879;0.362793;98.52122;13.10909;;;101.2151;12.50758;2.693932;-0.6015148;2.693932;-0.6015148;0.0625;;;;1;ES;R;No;No;;L;89;E;S;False
11;11;24;M;L;6;-1;18;Outset;30;;81.77979;81.8418;1.583496;138.5212;53.10909;;;139.1237;54.83992;1.178787;1.154549;0.6025085;1.730827;0.06201172;;;;1;EW;R;No;No;;L;90;E;W;False
11;11;24;M;L;6;39.99999;18;Center;30;;82.10742;82.146;0.3276367;98.52122;53.10909;;;98.32878;55.80303;-0.1924362;2.693943;-0.1924362;2.693943;0.03857422;;;;1;EW;R;No;No;;L;91;E;W;False
11;11;24;M;L;6;40.00001;18;Goal;30;;82.39111;82.44189;0.2836914;58.52121;53.10909;;;64.46212;50.60757;5.363636;-1.92424;5.94091;-2.501514;0.05078125;;;;1;EW;R;No;No;;L;92;E;W;False
11;11;24;M;L;6;-1;18;Outset;31;;83.99805;84.06689;1.606934;138.5212;53.10909;;;139.3152;49.45303;0.7939453;-3.656059;0.7939453;-3.656059;0.06884766;;;;1;EN;R;No;No;;L;93;E;N;False
11;11;24;M;L;6;39.99999;18;Center;31;;84.31982;84.38965;0.3217773;98.52122;53.10909;;;100.6379;53.44567;2.116661;0.5772705;2.116661;0.3365822;0.06982422;;;;1;EN;R;No;No;;L;94;E;N;False
11;11;24;M;L;6;40;18;Miss;31;;84.64648;84.67529;0.3266602;98.52122;93.10909;;;104.4864;103.0582;5.965149;10.22273;5.965149;9.949135;0.02880859;;;;1;EN;R;No;Miss;;L;95;E;N;False
11;11;24;M;L;6;40;18;Goal;31;;85.08008;85.1333;0.4335938;98.52122;93.10909;;;99.67576;92.55606;0.5772705;-0.5530243;1.154541;-0.5530243;0.05322266;;;;1;EN;R;No;Miss;;L;96;E;N;False
11;11;24;M;L;6;-1;18;Outset;32;;86.80908;86.86133;1.729004;98.52122;93.10909;;;100.1568;92.74849;1.346962;-0.3605957;1.635597;-0.3605957;0.05224609;;;;1;NW;R;No;No;;L;97;N;W;False
11;11;24;M;L;6;40;18;Center;32;;87.20605;87.25684;0.3969727;98.52122;53.10909;;;98.90606;54.64849;0.3848419;1.539398;0.3848419;1.539398;0.05078125;;;;1;NW;R;No;No;;L;98;N;W;False
11;11;24;M;L;6;40.00001;18;Goal;32;;87.5166;87.58447;0.3105469;58.52121;53.10909;;;59.66346;56.17593;0.9378777;3.271214;1.14225;3.066841;0.06787109;;;;1;NW;R;No;No;;L;99;N;W;False
11;11;24;M;L;6;-1;18;Outset;33;;89.29199;89.34912;1.775391;98.52122;93.10909;;;98.36554;92.55606;-0.3848572;-0.5530243;-0.1556778;-0.5530243;0.05712891;;;;1;NW;R;No;No;;L;100;N;W;False
11;11;24;M;L;6;40;18;Center;33;;89.7373;89.80811;0.4453125;98.52122;53.10909;;;99.57954;51.76212;0.5772705;-0.7696991;1.058327;-1.34697;0.07080078;;;;1;NW;R;No;No;;L;101;N;W;False
11;11;24;M;L;6;40.00001;18;Goal;33;;90.15332;90.20361;0.4160156;58.52121;53.10909;;;59.17494;55.02435;0.1681824;2.886368;0.6537323;1.915264;0.05029297;;;;1;NW;R;No;No;;L;102;N;W;False
11;11;24;M;L;6;-1;18;Outset;34;;91.69434;91.77832;1.541016;138.5212;53.10909;;;138.182;49.06818;-0.5530396;-4.040909;-0.3392487;-4.040909;0.08398438;;;;1;EN;R;No;No;;L;103;E;N;False
11;11;24;M;L;6;39.99999;18;Center;34;;92.06836;92.10449;0.3740234;98.52122;53.10909;;;97.94393;52.53181;-0.5772858;-0.5772743;-0.5772858;-0.5772743;0.03613281;;;;1;EN;R;No;No;;L;104;E;N;False
11;11;24;M;L;6;40;18;Goal;34;;92.48486;92.53027;0.4165039;98.52122;93.10909;;;100.1568;94.09545;1.346962;0.9863663;1.635597;0.9863663;0.04541016;;;;1;EN;R;No;No;;L;105;E;N;False
11;11;24;M;L;6;-1;18;Outset;35;;94.05518;94.1123;1.570313;138.5212;53.10909;;;139.3152;53.68636;0.7939453;0.5772705;0.7939453;0.5772705;0.05712891;;;;1;ES;R;No;No;;L;106;E;S;False
11;11;24;M;L;6;39.99999;18;Center;35;;94.44971;94.50342;0.3945313;98.52122;53.10909;;;100.8354;52.71909;2.116661;-0.1924248;2.314224;-0.3899956;0.05371094;;;;1;ES;R;No;No;;L;107;E;S;False
11;11;24;M;L;6;40;18;Goal;35;;94.94824;94.9834;0.4985352;98.52122;13.10909;;;100.253;12.12273;1.731812;-0.9863644;1.731812;-0.9863644;0.03515625;;;;1;ES;R;No;No;;L;108;E;S;False
11;11;24;M;L;6;-1;18;Outset;36;;96.8335;96.91748;1.885254;98.52122;13.10909;;;97.75151;12.12273;-0.7697067;-0.9863644;-0.7697067;-0.9863644;0.08398438;;;;1;SE;R;No;No;;L;109;S;E;False
11;11;24;M;L;6;40;18;Center;36;;97.25781;97.29492;0.4243164;98.52122;53.10909;;;97.36666;51.56969;-1.154556;-1.539394;-1.154556;-1.539394;0.03710938;;;;1;SE;R;No;No;;L;110;S;E;False
11;11;24;M;L;6;39.99999;18;Goal;36;;97.76172;97.81543;0.5039063;138.5212;53.10909;;;136.8277;56.95758;-1.899994;3.848488;-1.693527;3.848488;0.05371094;;;;1;SE;R;No;No;;L;111;S;E;False
11;11;24;M;L;6;-1;18;Outset;37;;99.47168;99.53809;1.709961;98.52122;13.10909;;;98.32878;11.73788;-0.1924362;-1.371212;-0.1924362;-1.371212;0.06640625;;;;1;SE;R;No;No;;L;112;S;E;False
11;11;24;M;L;6;40;18;Center;37;;99.89844;99.93555;0.4267578;98.52122;53.10909;;;100.7104;51.18485;1.92424;-1.92424;2.189224;-1.92424;0.03710938;;;;1;SE;R;No;No;;L;113;S;E;False
11;11;24;M;L;6;39.99999;18;Goal;37;;100.3628;100.4131;0.4643555;138.5212;53.10909;;;138.7575;54.05163;0.02424622;1.154549;0.2362518;0.9425392;0.05029297;;;;1;SE;R;No;No;;L;114;S;E;False
11;11;24;M;L;6;-1;18;Outset;38;;102.1387;102.2202;1.775879;58.52121;53.10909;;;63.40733;50.57433;4.209095;-2.30909;4.886116;-2.534763;0.08154297;;;;1;WE;R;No;No;;L;115;W;E;False
11;11;24;M;L;6;40.00001;18;Center;38;;102.5869;102.6372;0.4482422;98.52122;53.10909;;;101.4076;53.10909;2.88636;0;2.88636;0;0.05029297;;;;1;WE;R;No;No;;L;116;W;E;False
11;11;24;M;L;6;39.99999;18;Goal;38;;102.9863;103.0366;0.3994141;138.5212;53.10909;;;139.5076;53.87878;0.9863586;0.7696953;0.9863586;0.7696953;0.05029297;;;;1;WE;R;No;No;;L;117;W;E;False
11;11;24;M;L;6;-1;18;Outset;39;;104.7466;104.8115;1.760254;98.52122;93.10909;;;102.1266;91.49943;2.88636;-1.130302;3.605385;-1.609657;0.06494141;;;;1;NN;R;No;No;;L;118;N;N;False
11;11;24;M;L;6;40;18;Center;39;;105.1685;105.2236;0.421875;98.52122;53.10909;;;101.6;56.71637;3.078781;3.848488;3.078781;3.607277;0.05517578;;;;1;NN;R;No;No;;L;119;N;N;False
11;11;24;M;L;6;40;18;Goal;39;;105.6152;105.6558;0.4467773;98.52122;93.10909;;;99.74568;92.74849;0.9621201;-0.3605957;1.224464;-0.3605957;0.04052734;;;;1;NN;R;No;No;;L;120;N;N;False
11;11;24;M;L;6;-1;18;Outset;40;;107.2437;107.3105;1.628418;98.52122;13.10909;;;100.8303;12.89242;2.309082;-0.2166672;2.309082;-0.2166672;0.06689453;;;;1;SS;R;No;No;;L;121;S;S;False
11;11;24;M;L;6;40;18;Center;40;;107.6357;107.6807;0.3920898;98.52122;53.10909;;;101.3094;53.87878;2.501511;0.7696953;2.788216;0.7696953;0.04492188;;;;1;SS;R;No;No;;L;122;S;S;False
11;11;24;M;L;6;40;18;Goal;40;;108.083;108.1226;0.4472656;98.52122;13.10909;;;100.252;13.85455;1.154541;0.7454548;1.730812;0.7454548;0.03955078;;;;1;SS;R;No;No;;L;123;S;S;False
11;11;24;M;L;6;-1;18;Outset;41;;109.7222;109.7793;1.63916;138.5212;53.10909;;;138.1606;50.22273;-0.360611;-2.88636;-0.360611;-2.88636;0.05712891;;;;1;ES;R;No;No;;L;124;E;S;False
11;11;24;M;L;6;39.99999;18;Center;41;;110.1597;110.1938;0.4375;98.52122;53.10909;;;102.3697;54.45606;3.84848;1.346973;3.84848;1.346973;0.03417969;;;;1;ES;R;No;No;;L;125;E;S;False
